id_gare;nom_gare;trigramme;lat;lon;id_commune;nom_commune
87191734;Rombas - Clouange;RBS;49.2560553; 6.0990538;57591;ROMBAS
87387175;Romilly-la-Puthenaye;RYP;49.0039213; 0.8548621;27492;ROMILLY-LA-PUTHENAYE
87118158;Romilly-sur-Seine;RMY;48.514433; 3.728887;10323;ROMILLY-SUR-SEINE
87576025;Romorantin-Lanthenay;RMA;47.3554468; 1.7390137;41194;ROMORANTIN-LANTHENAY
87185314;Ronchamp;RCP;47.6990308; 6.6232791;70451;RONCHAMP
87286534;Ronchin;ROC;50.6045664; 3.0783734;59507;RONCHIN
87212415;Roppenheim;RHI;48.8510962; 8.0623108;67025;BEINHEIM
87756460;Roquebrune-Cap-Martin;CQR;43.7606178; 7.457343;6104;ROQUEBRUNE-CAP-MARTIN
87615351;Roquesérière - Buzet;RQE;43.7512472; 1.6198753;31094;BUZET-SUR-TARN
87654798;Rosa Parks;ROK;48.89602; 2.37397;75118;PARIS-18E-ARRONDISSEMENT
87214320;Rosheim;ROH;48.50525; 7.49093;67411;ROSHEIM
87141127;Rosières-aux-Salines;ROI;48.60563; 6.350457;54159;DOMBASLE-SUR-MEURTHE
87313460;Rosières-en-Santerre;ROS;49.82253; 2.71141;80680;ROSIERES-EN-SANTERRE
87113696;Rosny Bois Perrier;RBI;48.882568; 2.480987;93064;ROSNY-SOUS-BOIS
87113704;Rosny-sous-Bois;RSB;48.87099; 2.48559;93064;ROSNY-SOUS-BOIS
87415885;Rosny-sur-Seine;RSS;48.997287; 1.63009;78531;ROSNY-SUR-SEINE
87474155;Rosporden;RSP;47.960273; -3.832763;29241;ROSPORDEN
87286567;Rosult;ROT;50.4563667; 3.3490115;59511;ROSULT
87214726;Rothau;RTH;48.4590026; 7.2074902;67414;ROTHAU
87286732;Roubaix;RXB;50.69561; 3.16348;59512;ROUBAIX
87411017;Rouen Rive Droite;RRD;49.448764; 1.094087;76540;ROUEN
87182337;Rouffach;RAH;47.9602481; 7.312455;68287;ROUFFACH
87431791;Rougemont Chanteloup;ROU;48.930895; 2.51502;93071;SEVRAN
87485532;Rouillé;RIL;46.4190206; 0.042169;86213;ROUILLE
87212373;Rountzenheim;RZH;48.820435; 8.0119078;67014;AUENHEIM
87491803;Royan;ROY;45.625886; -1.016703;17306;ROYAN
87734038;Royat - Chamalières;RYA;45.7676495; 3.0615022;63075;CHAMALIERES
87317404;Rue;RUE;50.27308; 1.6757;80688;RUE
87583849;Ruffec;RUG;46.0305185; 0.1902055;16292;RUFFEC
87713826;Ruffey-lès-Echirey;RFY;47.370587; 5.079358;21535;RUFFEY-LES-ECHIREY
87712026;Rully;RLY;46.8804303; 4.761033;71378;RULLY
87746149;Rumilly;RUM;45.862989; 5.947938;74225;RUMILLY
87287300;Ruminghem;RGM;50.8620636; 2.1576706;62730;RUMINGHEM
87546291;Rungis La Fraternelle;RFL;48.74032; 2.35298;94065;RUNGIS
87214684;Russ Hersbach;RHH;48.4982211; 7.2519246;67543;WISCHES
87214783;Saales;SAA;48.3471556; 7.1103726;67421;SAALES
87396408;Sablé-sur-Sarthe;SAB;47.8415934; -0.3419359;72264;SABLE-SUR-SARTHE
87784835;Saillagouse;SGW;42.4568855; 2.0321126;66167;SAILLAGOUSE
87761817;Saillans;SIA;44.6944365; 5.1940397;26289;SAILLANS
87592717;Saillat - Chassenon;XDO;45.8696297; 0.8117415;87131;SAILLAT-SUR-VIENNE
87721605;Sain-Bel;SBL;45.811097; 4.6012445;69171;SAIN-BEL
87696260;Saincaize-Meauce;SZE;46.9314165; 3.0718704;58225;SAINCAIZE-MEAUCE
87295709;Sains-du-Nord;SAW;50.0889485; 4.0016955;59525;SAINS-DU-NORD
87694851;Saint-Agnan;XAN;46.5020038; 3.8788002;71382;SAINT-AGNAN
87611301;Saint-Agne;XAE;43.579674; 1.450209;31555;TOULOUSE
87574897;Saint-Aignan - Noyers;SAN;47.2869126; 1.3838369;41164;NOYERS-SUR-CHER
87584540;Saint-Aigulin - La Roche-Chalais;SAI;45.1573163; -0.0189768;17309;SAINT-AIGULIN
87343103;Saint-Amand-les-Eaux;SAM;50.44331; 3.41952;59526;SAINT-AMAND-LES-EAUX
87574640;Saint-Amand-Longpré;SDV;47.693141; 1.0119896;41199;SAINT-AMAND-LONGPRE
87576322;Saint-Amand-Montrond - Orval;SAD;46.7265409; 2.4859441;18172;ORVAL
87182600;Saint-Amarin;XAR;47.8728596; 7.0287447;68292;SAINT-AMARIN
87718296;Saint-Amour;SAR;46.4338244; 5.3341853;39475;SAINT-AMOUR
87723734;Saint-André-de-Corcy;SAY;45.925911; 4.948846;1333;SAINT-ANDRE-DE-CORCY
87491241;Saint-André-de-Cubzac;SAC;44.991255; -0.440479;33366;SAINT-ANDRE-DE-CUBZAC
87723494;Saint-André-le-Gaz;SAG;45.544518; 5.524187;38357;SAINT-ANDRE-LE-GAZ
87286195;Saint-André-lez-Lille;STA;50.6544842; 3.0475916;59527;SAINT-ANDRE-LEZ-LILLE
87751826;Saint-Antoine;SNT;43.3695993; 5.3578102;13215;MARSEILLE-15E--ARRONDISSEMENT
87584201;Saint-Antoine-de-Breuilh;XAB;44.8466877; 0.15196;24335;PORT-SAINTE-FOY-ET-PONCHAPT
87571539;Saint-Antoine-du-Rocher;XAO;47.503839; 0.6164676;37206;SAINT-ANTOINE-DU-ROCHER
87471318;Saint-Armel;XAL;48.014405; -1.5948867;35250;SAINT-ARMEL
87595249;Saint-Astier;STK;45.139027; 0.522808;24372;SAINT-ASTIER
87394213;Saint-Aubin - Saint-Luperce;SBP;48.4476422; 1.3318387;28325;SAINT-AUBIN-DES-BOIS
87415125;Saint-Aubin-sur-Scie;SBE;49.8717479; 1.0666642;76565;SAINT-AUBIN-SUR-SCIE
87594622;Saint-Aulaire;XUL;45.2488414; 1.3986965;19182;SAINT-AULAIRE
87773465;Saint-Aunès;XAU;43.6354383; 3.9628994;34240;SAINT-AUNES
87193318;Saint-Avold;SVD;49.085873; 6.7206141;57690;VALMONT
87741306;Saint-Avre - La Chambre;SVB;45.3530978; 6.3028277;73224;SAINT-AVRE
87574129;Saint-Ay;LBZ;47.863133; 1.7499597;45269;SAINT-AY
87741454;Saint-Béron - La Bridoire;SBR;45.5038935; 5.7319345;73226;SAINT-BERON
87214742;Saint-Blaise-la-Roche Poutay;SZR;48.4076094; 7.165329;67424;SAINT-BLAISE-LA-ROCHE
87641076;Saint-Bonnet-de-Rochefort;SBD;46.1483796; 3.1393877;3220;SAINT-BONNET-DE-ROCHEFORT
87592691;Saint-Brice-sur-Vienne;XBV;45.8781476; 0.9523481;87140;SAINT-BRICE-SUR-VIENNE
87473009;Saint-Brieuc;SBC;48.50758; -2.765;22278;SAINT-BRIEUC
87775072;Saint-Césaire;SCS;43.8133863; 4.3276399;30189;NIMES
87753202;Saint-Chamas;SHY;43.5511577; 5.0402963;13092;SAINT-CHAMAS
87726307;Saint-Chamond;SCM;45.47257; 4.51695;42207;SAINT-CHAMOND
87783241;Saint-Chély-d'Apcher;SYH;44.8017375; 3.2706895;48140;SAINT-CHELY-D'APCHER
87545509;Saint-Chéron;SCW;48.551188; 2.125597;91540;SAINT-CHERON
87613257;Saint-Christophe-Vallon;SIH;44.464619; 2.4077585;12215;SAINT-CHRISTOPHE-VALLON
87722652;Saint-Clair - Les Roches;SKR;45.450392; 4.769707;38378;SAINT-CLAIR-DU-RHONE
87743633;Saint-Claude;SCL;46.3899539; 5.8603471;39478;SAINT-CLAUDE
87141374;Saint-Clément - Laronxe;SCX;48.5312283; 6.6081108;54472;SAINT-CLEMENT
87382358;Saint-Cloud;SCD;48.84541; 2.21687;92064;SAINT-CLOUD
87595777;Saint-Cyprien;SCQ;44.8632733; 1.0434666;24396;SAINT-CYPRIEN
87446179;Saint-Cyprien Arènes;TEW;43.593438; 1.417986;31555;TOULOUSE
87755215;Saint-Cyr Les Lecques - La Cadière;SAQ;43.185509; 5.703858;83112;SAINT-CYR-SUR-MER
87543116;Saint-Cyr-en-Val La Source;SCV;47.8192; 1.9476045;45272;SAINT-CYR-EN-VAL
87393223;Saint-Cyr-l'École;SCR;48.7990666; 2.0733739;78545;SAINT-CYR-L'ECOLE
87271015;Saint-Denis;SDE;48.9354933; 2.3459524;93066;SAINT-DENIS
87584508;Saint-Denis-de-Pile;XDS;44.9786053; -0.1980825;33393;SAINT-DENIS-DE-PILE
87592097;Saint-Denis-des-Murs;XDN;45.7889106; 1.5514368;87142;SAINT-DENIS-DES-MURS
87594572;Saint-Denis-lès-Martel;SDM;44.9459316; 1.6663378;46265;SAINT-DENIS-LES-MARTEL
87144014;Saint-Dié-des-Vosges;STD;48.282225; 6.948656;88413;SAINT-DIE-DES-VOSGES
87175000;Saint-Dizier;SDZ;48.642404; 4.947855;52448;SAINT-DIZIER
87747352;Saint-Égrève Saint-Robert;SEG;45.2357234; 5.6712687;38382;SAINT-EGREVE
87584102;Saint-Émilion;SEI;44.8811665; -0.1592003;33394;SAINT-EMILION
87171751;Saint-Erme-Outre-et-Ramecourt;SER;49.5269865; 3.8576502;2676;SAINT-ERME-OUTRE-ET-RAMECOURT
87726190;Saint-Étienne Bellevue;SEB;45.417128; 4.392734;42218;SAINT-ETIENNE
87726901;Saint-Étienne Carnot;SEO;45.446976; 4.385317;42218;SAINT-ETIENNE
87726000;Saint-Étienne Châteaucreux;SEN;45.443366; 4.399722;42218;SAINT-ETIENNE
87726158;Saint-Étienne La Terrasse;SET;45.464843; 4.379601;42218;SAINT-ETIENNE
87726174;Saint-Étienne Le Clapier;SEC;45.4371122; 4.3782267;42218;SAINT-ETIENNE
87481812;Saint-Étienne-de-Montluc;SDQ;47.2747167; -1.7857107;44158;SAINT-ETIENNE-DE-MONTLUC
87411215;Saint-Étienne-du-Rouvray;SDR;49.3771553; 1.1095673;76575;SAINT-ETIENNE-DU-ROUVRAY
87682542;Saint-Fargeau-Ponthierry;XFA;48.564549; 2.542493;77407;SAINT-FARGEAU-PONTHIERRY
87784520;Saint-Féliu-d'Avall;FDL;42.6772874; 2.7378217;66174;SAINT-FELIU-D'AVALL
87576272;Saint-Florent-sur-Cher;SFT;46.9921865; 2.2525668;18207;SAINT-FLORENT-SUR-CHER
87683318;Saint-Florentin - Vergigny;SIF;47.981058; 3.731036;89439;VERGIGNY
87783175;Saint-Flour - Chaudes-Aigues;SFC;45.0350122; 3.1062862;15187;SAINT-FLOUR
87728501;Saint-Fons;SFS;45.7058114; 4.8525663;69199;SAINT-FONS
87611137;Saint-Gaudens;SGD;43.105034; 0.729104;31483;SAINT-GAUDENS
87775361;Saint-Geniès-de-Malgoirès;XGE;43.9501684; 4.2149416;30255;SAINT-GENIES-DE-MALGOIRES
87571851;Saint-Genouph;SCO;47.3710109; 0.5969502;37219;SAINT-GENOUPH
87734301;Saint-Georges-d'Aurac;SGA;45.1605341; 3.4947035;43132;MAZEYRAT-D'ALLIER
87747568;Saint-Georges-de-Commiers;SGC;45.0437667; 5.7017874;38388;SAINT-GEORGES-DE-COMMIERS
87783423;Saint-Georges-de-Luzençon;SDU;44.066553; 2.983784;12225;SAINT-GEORGES-DE-LUZENCON
87721340;Saint-Georges-de-Reneins;SDI;46.0621952; 4.7188908;69206;SAINT-GEORGES-DE-RENEINS
87673269;Saint-Geours-de-Maremne;SGQ;43.6713719; -1.2412599;40261;SAINT-GEOURS-DE-MAREMNE
87721282;Saint-Germain-au-Mont-d'Or;SGO;45.888352; 4.804265;69207;SAINT-GERMAIN-AU-MONT-D'OR
87732206;Saint-Germain-des-Fossés;SGF;46.209185; 3.430614;3236;SAINT-GERMAIN-DES-FOSSES
87576405;Saint-Germain-du-Puy;SGP;47.0965233; 2.4846102;18213;SAINT-GERMAIN-DU-PUY
87592287;Saint-Germain-les-Belles;SGN;45.6098703; 1.4800397;87146;SAINT-GERMAIN-LES-BELLES
87478016;Saint-Germain-sur-Ille;SMW;48.2394802; -1.6541804;35274;SAINT-GERMAIN-SUR-ILLE
87746479;Saint-Gervais-les-Bains Le Fayet;SGB;45.906423; 6.701331;74236;SAINT-GERVAIS-LES-BAINS
87476762;Saint-Gildas-des-Bois;SOK;47.516614; -2.0438923;44161;SAINT-GILDAS-DES-BOIS
87181552;Saint-Gilles Lycée Haut-Rhin;GLL;48.0758611; 7.2609746;68374;WINTZENHEIM
87486571;Saint-Gilles-Croix-de-Vie;SGV;46.696466; -1.941296;85222;SAINT-GILLES-CROIX-DE-VIE
87276170;Saint-Gratien;SGT;48.96403; 2.28531;95555;SAINT-GRATIEN
87491324;Saint-Hilaire - Brizambourg;SBZ;45.85007; -0.5347155;17344;SAINT-HILAIRE-DE-VILLEFRANCHE
87761684;Saint-Hilaire - Saint-Nazaire;SHN;45.0713405; 5.243851;38394;SAINT-HILAIRE-DU-ROSIER
87481234;Saint-Hilaire-de-Chaléons;ILA;47.1057704; -1.8650604;44164;SAINT-HILAIRE-DE-CHALEONS
87486563;Saint-Hilaire-de-Riez;SHZ;46.7166736; -1.9496838;85226;SAINT-HILAIRE-DE-RIEZ
87297531;Saint-Hilaire-sur-Helpe;XHI;50.1319709; 3.9140099;59534;SAINT-HILAIRE-SUR-HELPE
87471052;Saint-Jacques-de-la-Lande;SJJ;48.0670983; -1.7142367;35281;SAINT-JACQUES-DE-LA-LANDE
87491357;Saint-Jean-d'Angély;SJA;45.9407739; -0.5097829;17347;SAINT-JEAN-D'ANGELY
87713651;Saint-Jean-de-Losne;SJL;47.0997302; 5.2441226;21577;SAINT-USAGE
87677120;Saint-Jean-de-Luz - Ciboure;SJZ;43.385838; -1.66122;64483;SAINT-JEAN-DE-LUZ
87742320;Saint-Jean-de-Maurienne Arvan;SJM;45.277542; 6.354716;73248;SAINT-JEAN-DE-MAURIENNE
87611624;Saint-Jean-de-Verges;JNV;43.0128587; 1.608059;9103;CRAMPAGNA
87673723;Saint-Jean-Pied-de-Port;SJP;43.1679394; -1.2380129;64485;SAINT-JEAN-PIED-DE-PORT
87726851;Saint-Jodard;SNJ;45.8857125; 4.125231;42241;SAINT-JODARD
87611657;Saint-Jory;SJY;43.738375; 1.371619;31490;SAINT-JORY
87759316;Saint-Joseph le Castellas;XJC;43.3518976; 5.3770681;13215;MARSEILLE-15E--ARRONDISSEMENT
87713834;Saint-Julien - Clénay;SJQ;47.4060132; 5.1281864;21555;SAINT-JULIEN
87683227;Saint-Julien-du-Sault;SJX;48.0269195; 3.302688;89348;SAINT-JULIEN-DU-SAULT
87745430;Saint-Julien-en-Genevois;SJG;46.142044; 6.0855358;74243;SAINT-JULIEN-EN-GENEVOIS
87592709;Saint-Junien;SJU;45.8813844; 0.9004849;87154;SAINT-JUNIEN
87313270;Saint-Just-en-Chaussée;SJS;49.50364; 2.42949;60581;SAINT-JUST-EN-CHAUSSEE
87413310;Saint-Laurent - Gainneville;XLG;49.5285649; 0.2522963;76596;SAINT-LAURENT-DE-BREVEDENT
87775841;Saint-Laurent-d'Aigouze;XLZ;43.6392883; 4.1930703;30276;SAINT-LAURENT-D'AIGOUZE
87485136;Saint-Laurent-de-la-Prée - Fouras;SSC;45.9930002; -1.0274305;17353;SAINT-LAURENT-DE-LA-PREE
87756346;Saint-Laurent-du-Var;SNV;43.662451; 7.194413;6123;SAINT-LAURENT-DU-VAR
87715417;Saint-Laurent-en-Grandvaux;SLJ;46.5747975; 5.9512119;39487;SAINT-LAURENT-EN-GRANDVAUX
87694364;Saint-Léger-sur-Dheune;SLH;46.8484526; 4.6286039;71442;SAINT-LEGER-SUR-DHEUNE
87595264;Saint-Léon-sur-l'Isle;XLI;45.1233004; 0.4923106;24442;SAINT-LEON-SUR-L'ISLE
87592071;Saint-Léonard-de-Noblat;SLE;45.8320199; 1.481686;87161;SAINT-LEONARD-DE-NOBLAT
87276402;Saint-Leu-d'Esserent;SLT;49.2140819; 2.4177845;60584;SAINT-LEU-D'ESSERENT
87276600;Saint-Leu-la-Forêt;SLF;49.01571; 2.24264;95563;SAINT-LEU-LA-FORET
87447003;Saint-Lô;SLO;49.116975; -1.099525;50502;SAINT-LO
87718197;Saint-Lothain;XLN;46.8231806; 5.6439849;39489;SAINT-LOTHAIN
87584730;Saint-Loubès;SIT;44.9224009; -0.4333056;33433;SAINT-LOUBES
87182139;Saint-Louis;STL;47.5906094; 7.5559882;68297;SAINT-LOUIS
87181016;Saint-Louis La Chaussée;SLU;47.6094781; 7.5312095;68297;SAINT-LOUIS
87582825;Saint-Macaire;SNW;44.5686216; -0.2270601;33435;SAINT-MACAIRE
87485490;Saint-Maixent-L'École;SMX;46.406607; -0.201073;79270;SAINT-MAIXENT-L'ECOLE
87478107;Saint-Malo;SMP;48.646859; -2.004158;35288;SAINT-MALO
87682294;Saint-Mammès;SFI;48.382171; 2.81593;77419;SAINT-MAMMES
87751701;Saint-Marcel;SMA;43.28818; 5.4671155;13211;MARSEILLE-11E--ARRONDISSEMENT
87723742;Saint-Marcel en Dombes;STM;45.9503701; 4.9775148;1371;SAINT-MARCEL
87761718;Saint-Marcellin;SCI;45.150898; 5.323649;38416;SAINT-MARCELLIN
87491209;Saint-Mariens - Saint-Yzan;SMS;45.139072; -0.3917824;33492;SAINT-YZAN-DE-SOUDIAC
87396283;Saint-Mars-la-Brière;SRL;48.0285239; 0.3656778;72300;SAINT-MARS-LA-BRIERE
87545350;Saint-Martin d'Étampes;SME;48.42747; 2.145401;91223;ETAMPES
87353599;Saint-Martin du Touch;SMT;43.5997881; 1.3718548;31555;TOULOUSE
87671495;Saint-Martin-d'Oney;XMN;43.9301115; -0.6516933;40274;SAINT-MARTIN-D'ONEY
87753681;Saint-Martin-de-Crau;SMD;43.6223344; 4.8003403;13097;SAINT-MARTIN-DE-CRAU
87743112;Saint-Martin-du-Mont;XMM;46.095871; 5.303003;1374;SAINT-MARTIN-DU-MONT
87574459;Saint-Martin-le-Beau;XMK;47.3552058; 0.9058418;37225;SAINT-MARTIN-LE-BEAU
87611103;Saint-Martory;SYM;43.1385721; 0.934859;31503;SAINT-MARTORY
87487892;Saint-Mathurin-sur-Loire;SNZ;47.4122473; -0.3182267;49307;SAINT-MATHURIN-SUR-LOIRE
87723536;Saint-Maurice-de-Beynost;SMY;45.827421; 4.976986;1376;SAINT-MAURICE-DE-BEYNOST
87582692;Saint-Médard-d'Eyrans;SYS;44.7168571; -0.5057172;33448;SAINT-MEDARD-D'EYRANS
87584607;Saint-Médard-de-Guizières;SMZ;45.0155723; -0.0488253;33447;SAINT-MEDARD-DE-GUIZIERES
87478024;Saint-Médard-sur-Ille;XED;48.2742219; -1.6674886;35296;SAINT-MEDARD-SUR-ILLE
87742361;Saint-Michel - Valloire;SMI;45.216916; 6.4719135;73261;SAINT-MICHEL-DE-MAURIENNE
87547315;Saint-Michel Notre-Dame;SHL;48.85348; 2.34545;75105;PARIS-5E-ARRONDISSEMENT
87144683;Saint-Michel-sur-Meurthe;SSM;48.3269843; 6.8882777;88428;SAINT-MICHEL-SUR-MEURTHE
87545202;Saint-Michel-sur-Orge;SHO;48.635479; 2.306632;91570;SAINT-MICHEL-SUR-ORGE
87146217;Saint-Nabord;XNB;48.0461722; 6.5818945;88429;SAINT-NABORD
87481705;Saint-Nazaire;SNA;47.286412; -2.211096;44184;SAINT-NAZAIRE
87382481;Saint-Nom-la-Bretèche Forêt de Marly;SNB;48.8677671; 2.0509372;78224;L'ETANG-LA-VILLE
87733071;Saint-Nom-la-Bretèche Forêt de Marly T13;SNF;;;78224;L'ETANG-LA-VILLE
87281444;Saint-Omer;STO;50.7536204; 2.2667624;62765;SAINT-OMER
87313718;Saint-Omer-en-Chaussée;SHS;49.5306261; 1.9970829;60590;SAINT-OMER-EN-CHAUSSEE
87271247;Saint-Ouen;SOS;48.90531; 2.32257;93070;SAINT-OUEN
87276105;Saint-Ouen-l'Aumône;SOA;49.04527; 2.10651;95572;SAINT-OUEN-L'AUMONE
87337980;Saint-Ouen-l'Aumône Liesse;SOL;49.0338707; 2.1279345;95572;SAINT-OUEN-L'AUMONE
87381426;Saint-Ouen-l'Aumône Quartier de l'Église;XOA;49.03997; 2.10369;95572;SAINT-OUEN-L'AUMONE
87571554;Saint-Paterne-Racan;SPN;47.6042003; 0.4783289;37231;SAINT-PATERNE-RACAN
87571810;Saint-Patrice;XPR;47.2855394; 0.3096916;37232;SAINT-PATRICE
87723783;Saint-Paul-de-Varax;SVX;46.1000331; 5.1282046;1383;SAINT-PAUL-DE-VARAX
87671362;Saint-Pé-de-Bigorre;XPE;43.1015768; -0.1619763;65395;SAINT-PE-DE-BIGORRE
87761494;Saint-Péray;STP;44.94771; 4.85035;7281;SAINT-PERAY
87394148;Saint-Piat;SPI;48.5429526; 1.5904889;28357;SAINT-PIAT
87741223;Saint-Pierre-d'Albigny;SPA;45.557397; 6.156151;73270;SAINT-PIERRE-D'ALBIGNY
87582833;Saint-Pierre-d'Aurillac;SPX;44.5752452; -0.1876216;33463;SAINT-PIERRE-D'AURILLAC
87595520;Saint-Pierre-de-Chignac;XPH;45.1234881; 0.856103;24484;SAINT-PIERRE-DE-CHIGNAC
87571240;Saint-Pierre-des-Corps;SPC;47.386099; 0.72355;37233;SAINT-PIERRE-DES-CORPS
87746313;Saint-Pierre-en-Faucigny;SPE;46.0593442; 6.3757533;74250;SAINT-PIERRE-EN-FAUCIGNY
87478768;Saint-Pierre-la-Cour;SPW;48.1135968; -1.0252972;53247;SAINT-PIERRE-LA-COUR
87696294;Saint-Pierre-le-Moûtier;SPM;46.7932373; 3.1117427;58264;SAINT-PIERRE-LE-MOUTIER
87476440;Saint-Pierre-Quiberon;SQN;47.5210574; -3.138905;56234;SAINT-PIERRE-QUIBERON
87444216;Saint-Pierre-sur-Dives;SPD;49.0231057; -0.0405855;14654;SAINT-PIERRE-SUR-DIVES
87342337;Saint-Pol-sur-Ternoise;SPT;50.37913; 2.33939;62767;SAINT-POL-SUR-TERNOISE
87723353;Saint-Priest;SPR;45.686659; 4.934242;69290;SAINT-PRIEST
87592055;Saint-Priest-Taurion;TIO;45.8872383; 1.4002297;87178;SAINT-PRIEST-TAURION
87296004;Saint-Quentin;SQT;49.8400482; 3.2970089;2691;SAINT-QUENTIN
87393843;Saint-Quentin en Yvelines - Montigny-le-Bretonneux;SQY;48.78657; 2.04523;78423;MONTIGNY-LE-BRETONNEUX
87723387;Saint-Quentin-Fallavier;SQF;45.638109; 5.099896;38449;SAINT-QUENTIN-FALLAVIER
87761106;Saint-Rambert-d'Albon;SRA;45.297797; 4.810849;26325;SAINT-RAMBERT-D'ALBON
87743740;Saint-Rambert-en-Bugey;SBB;45.9473397; 5.438622;1384;SAINT-RAMBERT-EN-BUGEY
87757526;Saint-Raphaël Valescure;SRV;43.42356; 6.769083;83118;SAINT-RAPHAEL
87313288;Saint-Remy-en-l'Eau;RLE;49.4681726; 2.4258609;60595;SAINT-REMY-EN-L'EAU
87313080;Saint-Roch;SRO;49.8933575; 2.2837132;80021;AMIENS
87721456;Saint-Romain-de-Popey;SNP;45.8616053; 4.5423351;69234;SAINT-ROMAIN-DE-POPEY
87726430;Saint-Romain-le-Puy;SRP;45.5545543; 4.1208275;42285;SAINT-ROMAIN-LE-PUY
87783431;Saint-Rome-de-Cernon;SDO;44.013981; 2.9673744;12243;SAINT-ROME-DE-CERNON
87765438;Saint-Saturnin-lès-Avignon;SSA;43.9531783; 4.9352794;84119;SAINT-SATURNIN-LES-AVIGNON
87491035;Saint-Savinien;SNH;45.8759277; -0.6778775;17397;SAINT-SAVINIEN
87575365;Saint-Saviol;SSV;46.1470046; 0.2179;86247;SAINT-SAVIOL
87592493;Saint-Sébastien;SBF;46.3859938; 1.5466809;23239;SAINT-SEBASTIEN
87354597;Saint-Sébastien Frêne Rond;XTD;47.1903914; -1.4957437;44190;SAINT-SEBASTIEN-SUR-LOIRE
87354589;Saint-Sébastien Pas Enchantés;XTX;47.2069513; -1.5109069;44190;SAINT-SEBASTIEN-SUR-LOIRE
87471169;Saint-Senoux - Pléchâtel;XSX;47.8977519; -1.7661904;35312;SAINT-SENOUX
87584615;Saint-Seurin-sur-l'Isle;SUN;45.0114075; -0.0026606;33478;SAINT-SEURIN-SUR-L'ISLE
87313684;Saint-Sulpice - Auteuil;SUP;49.3473824; 2.1164133;60598;SAINT-SULPICE
87584722;Saint-Sulpice - Izon;IZR;44.9142742; -0.392135;33483;SAINT-SULPICE-ET-CAMEYRAC
87615344;Saint-Sulpice (Tarn);SST;43.775073; 1.680702;81271;SAINT-SULPICE
87592345;Saint-Sulpice-Laurière;SSL;46.0469183; 1.4762218;87181;SAINT-SULPICE-LAURIERE
87694174;Saint-Symphorien-de-Marmagne;XSY;46.8442215; 4.3377542;71482;SAINT-SYMPHORIEN-DE-MARMAGNE
87474312;Saint-Thégonnec;STH;48.4942082; -3.9483116;29266;SAINT-THEGONNEC
87761130;Saint-Vallier sur Rhône;SUO;45.186395; 4.81439;26333;SAINT-VALLIER
87721043;Saint-Victor - Thizy;SVH;46.0024781; 4.2810245;42293;SAINT-VICTOR-SUR-RHINS
87415166;Saint-Victor-l'Abbaye;SIC;49.6770346; 1.1097122;76602;SAINT-MACLOU-DE-FOLLEVILLE
87592683;Saint-Victurnien;SIV;45.8765887; 1.0095737;87185;SAINT-VICTURNIEN
87734715;Saint-Vincent le Château;SWC;45.1488794; 3.9186273;43230;SAINT-VINCENT
87673277;Saint-Vincent-de-Tyrosse;SVT;43.657736; -1.306493;40284;SAINT-VINCENT-DE-TYROSSE
87718320;Saint-Vit;SVI;47.183507; 5.809057;25527;SAINT-VIT
87592824;Saint-Yrieix-la-Perche;SYX;45.5192516; 1.2053608;87187;SAINT-YRIEIX-LA-PERCHE
87476648;Sainte-Anne;YAN;47.6785805; -2.96048;56176;PLUNERET
87586479;Sainte-Bazeille;XBZ;44.5326935; 0.0931269;47233;SAINTE-BAZEILLE
87775239;Sainte-Cécile-d'Andorge;SCZ;44.2554362; 3.9758497;30239;SAINTE-CECILE-D'ANDORGE
87715151;Sainte-Colombe;XCB;46.879207; 6.2659748;25515;SAINTE-COLOMBE
87116178;Sainte-Colombe Septveilles;XCS;48.52959; 3.25602;77404;SAINTE-COLOMBE
87491282;Sainte-Eulalie - Carbon-Blanc;SEK;44.8978327; -0.4939737;33397;SAINTE-EULALIE
87584193;Sainte-Foy-la-Grande;SFY;44.836886; 0.221519;33402;SAINTE-FOY-LA-GRANDE
87444604;Sainte-Gauburge;SGG;48.7172632; 0.4281082;61389;SAINTE-GAUBURGE-SAINTE-COLOMBE
87545210;Sainte-Geneviève-des-Bois;SXG;48.653245; 2.313161;91549;SAINTE-GENEVIEVE-DES-BOIS
87597054;Sainte-Lizaigne;XZG;47.002251; 2.0298004;36199;SAINTE-LIZAIGNE
87751842;Sainte-Marthe en Provence;SAH;43.3392414; 5.390412;13214;MARSEILLE-14E--ARRONDISSEMENT
87575050;Sainte-Maure - Noyant;SYT;47.1112361; 0.5769439;37176;NOYANT-DE-TOURAINE
87481226;Sainte-Pazanne;SPZ;47.1055419; -1.8138744;44186;SAINTE-PAZANNE
87491001;Saintes;SKW;45.74874; -0.6179;17415;SAINTES
87543165;Salbris;SAP;47.42522; 2.04778;41232;SALBRIS
87746438;Sallanches - Combloux - Megève;SLS;45.935702; 6.636431;74256;SALLANCHES
87345215;Sallaumines;SLI;50.4223266; 2.8556769;62771;SALLAUMINES
87613877;Salles-Courbatiès;SIR;44.4751593; 2.0787662;12252;SALLES-COURBATIES
87342451;Salomé;SWM;50.5414529; 2.8366078;59550;SALOME
87753764;Salon-de-Provence;SON;43.639061; 5.088569;13103;SALON-DE-PROVENCE
87784157;Salses-le-Château;SAL;42.8356091; 2.9174466;66190;SALSES-LE-CHATEAU
87276188;Sannois;SNN;48.97016; 2.26377;95582;SANNOIS
